INTERGROUP,Anomes,Modal,Empresa,TotVlrFreBru,NFserv.Valor,Servicos.Valor,Armazenagem.Valor,ND.Frete_Bruto,NDC.Valor,ValorFinanceiro
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$3.565,00",0,0,0,3565
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$445,09",0,0,0,"445,09"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 54.736,14",0,0,0,"54736,14"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$26.142,78",0,0,0,"26142,78"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$113.118,20",0,0,0,"113118,2"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$89.320,17",0,0,0,"89320,17"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$66.369,76",0,0,0,"66369,76"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$6.024,98",0,0,0,"6024,98"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$125.302,40",0,0,0,"125302,4"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$216.340,30",0,0,0,"216340,3"
N,2025-fev,RODOVIARIO,FARMA,"34940,37",0,0,0,0,0,"34940,37"
N,2025-fev,RODOVIARIO,FARMA,"230099,46",0,0,0,0,0,"230099,46"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$5.203,62",0,0,0,"5203,62"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 210.574,17",0,0,0,"210574,17"
N,2025-fev,AEREO,FARMA,"131060,03",0,0,0,0,0,"131060,03"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$575.960,40",0,0,0,"575960,4"
N,2025-fev,RODOVIARIO,FARMA,"734699,21",0,0,0,0,0,"734699,21"
N,2025-fev,RODOVIARIO,INTEC,"12241,59",0,0,0,0,0,"12241,59"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 5.932,36",0,0,0,"5932,36"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$ 5.932,36",0,0,0,"5932,36"
N,2025-jun,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 17.423,70",0,0,"17423,7"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 621.251,00",0,0,0,621251
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$43.758,48",0,0,0,"43758,48"
N,2025-fev,RODOVIARIO,INTEC,"1502,73",0,0,0,0,0,"1502,73"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$336.021,40",0,0,0,"336021,4"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$297.740,80",0,0,0,"297740,8"
N,2025-fev,RODOVIARIO,FARMA,0,"R$ 20.812,39",0,0,0,0,"20812,39"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$638.016,60",0,0,0,"638016,6"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 531.172,99",0,0,0,"531172,99"
N,2025-jun,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 20.683,75",0,0,"20683,75"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$404.763,80",0,0,0,"404763,8"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$35.009,81",0,0,0,"35009,81"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 540.116,75",0,0,0,"540116,75"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 671.600,54",0,0,0,"671600,54"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$259.106,50",0,0,0,"259106,5"
N,2025-fev,RODOVIARIO,FARMA,"74953,34",0,0,0,0,0,"74953,34"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$11.042,80",0,0,0,"11042,8"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$165.204,10",0,0,0,"165204,1"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$8.753,46",0,0,0,"8753,46"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$321.539,90",0,0,0,"321539,9"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$56.541,54",0,0,0,"56541,54"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$300.595,10",0,0,0,"300595,1"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$150.705,70",0,0,0,"150705,7"
N,2025-jun,AEREO,FARMA,"44574,45",0,0,0,0,0,"44574,45"
N,2025-fev,RODOVIARIO,INTEC,"205,97",0,0,0,0,0,"205,97"
N,2025-jun,AEREO,FARMA,"37850,36",0,0,0,0,0,"37850,36"
N,2025-jun,AEREO,INTEC,"2632,78",0,0,0,0,0,"2632,78"
S,2025-fev,RODOVIARIO,INTEC,"1131073,3",0,0,0,0,0,"1131073,34"
N,2025-jun,AEREO,INTEC,"35028,7",0,0,0,0,0,"35028,7"
N,2025-jun,AEREO,INTEC,"263010,65",0,0,0,0,0,"263010,65"
S,2025-jun,AEREO,INTEC,"1190908,7",0,0,0,0,0,"1190908,68"
S,2025-jun,AEREO,INTEC,"117249,72",0,0,0,0,0,"117249,72"
S,2025-jun,AEREO,INTEC,"169750,91",0,0,0,0,0,"169750,91"
N,2025-jun,AEREO,INTEC,"41330,63",0,0,0,0,0,"41330,63"
N,2025-jun,AEREO,FARMA,"177805,1",0,0,0,0,0,"177805,1"
N,2025-jun,AEREO,FARMA,"244733,33",0,0,0,0,0,"244733,33"
N,2025-jun,AEREO,INTEC,"87583,52",0,0,0,0,0,"87583,52"
N,2025-fev,RODOVIARIO,INTEC,"6115,86",0,0,0,0,0,"6115,86"
N,2025-jun,AEREO,FARMA,"306650,51",0,0,0,0,0,"306650,51"
N,2025-jun,AEREO,INTEC,"2025,96",0,0,0,0,0,"2025,96"
N,2025-jun,AEREO,INTEC,"52314,73",0,0,0,0,0,"52314,73"
S,2025-jan,AEREO,INTEC,"557,53",0,0,0,0,0,"557,53"
N,2025-jun,AEREO,FARMA,"86417,21",0,0,0,0,0,"86417,21"
N,2025-jun,AEREO,INTEC,"31381,35",0,0,0,0,0,"31381,35"
N,2025-jun,AEREO,FARMA,"241884,07",0,0,0,0,0,"241884,07"
N,2025-jun,AEREO,FARMA,"69243,86",0,0,0,0,0,"69243,86"
N,2025-jun,AEREO,FARMA,53941,0,0,0,0,0,53941
N,2025-jun,AEREO,FARMA,"55795,14",0,0,0,0,0,"55795,14"
N,2025-jun,AEREO,FARMA,"92947,04",0,0,0,0,0,"92947,04"
N,2025-jun,AEREO,FARMA,"12507,79",0,0,0,0,0,"12507,79"
N,2025-jun,AEREO,INTEC,"4297,05",0,0,0,0,0,"4297,05"
N,2025-jun,AEREO,FARMA,"6027,28",0,0,0,0,0,"6027,28"
N,2025-jun,AEREO,FARMA,"353162,7",0,0,0,0,0,"353162,7"
N,2025-jun,RODOVIARIO,INTEC,0,"R$ 250,85",0,0,0,0,"250,85"
N,2025-jun,RODOVIARIO,INTEC,"420773,7",0,0,0,0,0,"420773,7"
N,2025-jun,RODOVIARIO,FARMA,"170384,75",0,0,0,0,0,"170384,75"
N,2025-jun,RODOVIARIO,FARMA,"14583,48",0,0,0,0,0,"14583,48"
N,2025-jun,RODOVIARIO,FARMA,0,"R$ 35.188,65",0,0,0,0,"35188,65"
N,2025-jun,RODOVIARIO,FARMA,"428347,39",0,0,0,0,0,"428347,39"
N,2025-jun,RODOVIARIO,INTEC,"76155,7",0,0,0,0,0,"76155,7"
N,2025-jun,RODOVIARIO,INTEC,"43699,5",0,0,0,0,0,"43699,5"
N,2025-jun,RODOVIARIO,INTEC,"59367,83",0,0,0,0,0,"59367,83"
N,2025-jun,RODOVIARIO,INTEC,"12028,6",0,0,0,0,0,"12028,6"
N,2025-jun,RODOVIARIO,INTEC,"358408,47",0,0,0,0,0,"358408,47"
N,2025-jun,RODOVIARIO,INTEC,0,"R$ 310,46",0,0,0,0,"310,46"
N,2025-jun,RODOVIARIO,INTEC,"42327,78",0,0,0,0,0,"42327,78"
N,2025-jun,RODOVIARIO,INTEC,0,"R$ 953,94",0,0,0,0,"953,94"
N,2025-jun,RODOVIARIO,FARMA,12,0,0,0,0,0,12
N,2025-jun,RODOVIARIO,INTEC,"954924,51",0,0,0,0,0,"954924,50999999"
N,2025-jun,RODOVIARIO,INTEC,"5239,26",0,0,0,0,0,"5239,26"
N,2025-jun,RODOVIARIO,FARMA,"225518,41",0,0,0,0,0,"225518,41"
N,2025-jun,RODOVIARIO,INTEC,"346,75",0,0,0,0,0,"346,75"
N,2025-jun,RODOVIARIO,FARMA,"11073,45",0,0,0,0,0,"11073,45"
N,2025-jun,RODOVIARIO,INTEC,"4972,94",0,0,0,0,0,"4972,94"
N,2025-jun,RODOVIARIO,INTEC,"260092,54",0,0,0,0,0,"260092,54"
N,2025-jun,RODOVIARIO,FARMA,0,"R$ 20.106,59",0,0,0,0,"20106,59"
N,2025-jun,RODOVIARIO,FARMA,"913384,86",0,0,0,0,0,"913384,86"
N,2025-jun,RODOVIARIO,INTEC,"136,33",0,0,0,0,0,"136,33"
N,2025-jun,RODOVIARIO,FARMA,"138,27",0,0,0,0,0,"138,27"
N,2025-jun,RODOVIARIO,INTEC,"4010,7",0,0,0,0,0,"4010,7"
N,2025-jan,RODOVIARIO,INTEC,"4486,12",0,0,0,0,0,"4486,12"
N,2025-jun,RODOVIARIO,INTEC,"93106,2",0,0,0,0,0,"93106,2"
N,2025-jun,RODOVIARIO,FARMA,"12637,62",0,0,0,0,0,"12637,62"
N,2025-jun,RODOVIARIO,INTEC,"4001,62",0,0,0,0,0,"4001,62"
N,2025-jun,RODOVIARIO,INTEC,"580246,46",0,0,0,0,0,"580246,46"
N,2025-jun,RODOVIARIO,FARMA,"188232,4",0,0,0,0,0,"188232,4"
N,2025-jun,RODOVIARIO,FARMA,"40768,31",0,0,0,0,0,"40768,31"
N,2025-jun,RODOVIARIO,FARMA,"287221,52",0,0,0,0,0,"287221,52"
N,2025-jun,RODOVIARIO,FARMA,0,"R$1.149,82",0,0,0,0,"1149,82"
N,2025-jun,RODOVIARIO,INTEC,"15090,38",0,0,0,0,0,"15090,38"
N,2025-jun,RODOVIARIO,INTEC,"298,01",0,0,0,0,0,"298,01"
N,2025-jun,RODOVIARIO,FARMA,"162518,74",0,0,0,0,0,"162518,74"
N,2025-jun,RODOVIARIO,INTEC,"126731,18",0,0,0,0,0,"126731,18"
N,2025-jun,RODOVIARIO,FARMA,"93637,44",0,0,0,0,0,"93637,44"
N,2025-jun,RODOVIARIO,INTEC,"159,8",0,0,0,0,0,"159,8"
N,2025-jun,RODOVIARIO,INTEC,"2193,28",0,0,0,0,0,"2193,28"
N,2025-jun,RODOVIARIO,INTEC,0,"R$663,76",0,0,0,0,"663,76"
N,2025-jun,RODOVIARIO,INTEC,"235245,06",0,0,0,0,0,"235245,06"
N,2025-jun,RODOVIARIO,INTEC,"32392,63",0,0,0,0,0,"32392,63"
N,2025-jun,RODOVIARIO,FARMA,"19663,55",0,0,0,0,0,"19663,55"
S,2025-jun,RODOVIARIO,INTEC,"6701,6",0,0,0,0,0,"6701,6"
S,2025-jun,RODOVIARIO,INTEC,"1702876,6",0,0,0,0,0,"1702876,6"
S,2025-jun,RODOVIARIO,INTEC,0,0,0,0,"1005618,8",0,"1005618,8"
S,2025-jun,RODOVIARIO,INTEC,"1341649,2",0,0,0,0,0,"1341649,24"
S,2025-jun,RODOVIARIO,INTEC,2869345,0,0,0,0,0,"2869345,04"
N,2025-jun,RODOVIARIO,INTEC,"402859,06",0,0,0,0,0,"402859,06"
N,2025-jun,RODOVIARIO,INTEC,"26784,07",0,0,0,0,0,"26784,07"
N,2025-jun,RODOVIARIO,FARMA,"106283,21",0,0,0,0,0,"106283,21"
N,2025-jun,RODOVIARIO,INTEC,"153347,21",0,0,0,0,0,"153347,21"
N,2025-jun,RODOVIARIO,INTEC,"232050,33",0,0,0,0,0,"232050,33"
N,2025-jun,RODOVIARIO,INTEC,"136565,78",0,0,0,0,0,"136565,78"
N,2025-jun,RODOVIARIO,FARMA,"234010,23",0,0,0,0,0,"234010,23"
N,2025-jun,RODOVIARIO,INTEC,"552287,04",0,0,0,0,0,"552287,04"
N,2025-jun,RODOVIARIO,INTEC,0,"R$ 13.523,10",0,0,0,0,"13523,1"
N,2025-jan,RODOVIARIO,FARMA,"57918,01",0,0,0,0,0,"57918,01"
N,2025-jun,RODOVIARIO,FARMA,"160256,56",0,0,0,0,0,"160256,56"
N,2025-jun,RODOVIARIO,FARMA,0,"R$ 2.674,93",0,0,0,0,"2674,93"
N,2025-jun,RODOVIARIO,FARMA,"128179,24",0,0,0,0,0,"128179,24"
N,2025-jun,RODOVIARIO,INTEC,"408331,9",0,0,0,0,0,"408331,9"
N,2025-jun,RODOVIARIO,FARMA,"8073,93",0,0,0,0,0,"8073,93"
N,2025-jun,RODOVIARIO,INTEC,"94776,45",0,0,0,0,0,"94776,45"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$302.901,80",0,0,0,"302901,8"
N,2025-jun,RODOVIARIO,INTEC,"139648,62",0,0,0,0,0,"139648,62"
N,2025-jun,RODOVIARIO,FARMA,"752608,25",0,0,0,0,0,"752608,25"
N,2025-jun,RODOVIARIO,FARMA,"102686,1",0,0,0,0,0,"102686,1"
N,2025-jun,RODOVIARIO,FARMA,"199084,19",0,0,0,0,0,"199084,19"
N,2025-jun,RODOVIARIO,FARMA,"369452,71",0,0,0,0,0,"369452,71"
N,2025-jun,RODOVIARIO,FARMA,"108734,63",0,0,0,0,0,"108734,63"
N,2025-jan,RODOVIARIO,FARMA,0,"R$ 6.410,32",0,0,0,0,"6410,32"
N,2025-jun,RODOVIARIO,FARMA,"184112,82",0,0,0,0,0,"184112,82"
N,2025-jun,RODOVIARIO,FARMA,"32045,5",0,0,0,0,0,"32045,5"
N,2025-jun,RODOVIARIO,FARMA,"97,64",0,0,0,0,0,"97,64"
N,2025-jun,RODOVIARIO,INTEC,"870,34",0,0,0,0,0,"870,34"
N,2025-jun,RODOVIARIO,INTEC,"653,29",0,0,0,0,0,"653,29"
N,2025-jun,RODOVIARIO,INTEC,"1745447,7",0,0,0,0,0,"1745447,68"
N,2025-jun,RODOVIARIO,INTEC,"3892,75",0,0,0,0,0,"3892,75"
N,2025-jun,RODOVIARIO,INTEC,"5451,13",0,0,0,0,0,"5451,13"
N,2025-jan,RODOVIARIO,FARMA,"16675,84",0,0,0,0,0,"16675,84"
N,2025-jun,RODOVIARIO,FARMA,"274867,21",0,0,0,0,0,"274867,21"
N,2025-jun,RODOVIARIO,INTEC,"132424,69",0,0,0,0,0,"132424,69"
N,2025-jun,RODOVIARIO,INTEC,"58,35",0,0,0,0,0,"58,35"
N,2025-jun,RODOVIARIO,INTEC,"2286,42",0,0,0,0,0,"2286,42"
N,2025-jun,RODOVIARIO,INTEC,"39438,18",0,0,0,0,0,"39438,18"
N,2025-jun,RODOVIARIO,INTEC,"69,02",0,0,0,0,0,"69,02"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$7.956,85",0,0,0,"7956,85"
N,2025-jun,RODOVIARIO,INTEC,0,"R$ 4.759,76",0,0,0,0,"4759,76"
N,2025-jun,RODOVIARIO,INTEC,"340155,37",0,0,0,0,0,"340155,37"
N,2025-jun,RODOVIARIO,INTEC,"734,06",0,0,0,0,0,"734,06"
N,2025-jan,RODOVIARIO,FARMA,"193320,19",0,0,0,0,0,"193320,19"
N,2025-jun,RODOVIARIO,FARMA,"438143,33",0,0,0,0,0,"438143,33"
N,2025-jan,RODOVIARIO,FARMA,"78997,03",0,0,0,0,0,"78997,03"
N,2025-jun,RODOVIARIO,FARMA,"27239,19",0,0,0,0,0,"27239,19"
N,2025-jun,RODOVIARIO,INTEC,"101415,7",0,0,0,0,0,"101415,7"
N,2025-jun,RODOVIARIO,FARMA,"591809,11",0,0,0,0,0,"591809,11"
N,2025-jun,RODOVIARIO,INTEC,"102524,03",0,0,0,0,0,"102524,03"
N,2025-jun,RODOVIARIO,INTEC,0,"R$8.750,00",0,0,0,0,8750
N,2025-jun,RODOVIARIO,INTEC,"371148,38",0,0,0,0,0,"371148,38"
N,2025-jun,RODOVIARIO,FARMA,"488001,3",0,0,0,0,0,"488001,3"
N,2025-jun,RODOVIARIO,INTEC,0,"R$ 493,28",0,0,0,0,"493,28"
N,2025-jun,RODOVIARIO,INTEC,"82681,89",0,0,0,0,0,"82681,89"
N,2025-jun,RODOVIARIO,INTEC,"137222,23",0,0,0,0,0,"137222,23"
N,2025-jun,RODOVIARIO,INTEC,0,"R$ 5.002,70",0,0,0,0,"5002,7"
N,2025-jun,RODOVIARIO,INTEC,"26835,3",0,0,0,0,0,"26835,3"
N,2025-jun,RODOVIARIO,FARMA,"118604,6",0,0,0,0,0,"118604,6"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$164.666,20",0,0,0,"164666,2"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$15.402,38",0,0,0,"15402,38"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$221.703,60",0,0,0,"221703,6"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 8.410,24",0,0,0,"8410,24"
N,2025-fev,RODOVIARIO,INTEC,"205429,11",0,0,0,0,0,"205429,11"
N,2025-fev,RODOVIARIO,FARMA,"2961,1",0,0,0,0,0,"2961,1"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$307.880,10",0,0,0,"307880,1"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$388.295,30",0,0,0,"388295,3"
N,2025-fev,RODOVIARIO,INTEC,"81122,98",0,0,0,0,0,"81122,98"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$148.758,50",0,0,0,"148758,5"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$264.253,70",0,0,0,"264253,7"
N,2025-mai,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 3.251,80",0,0,"3251,8"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 75.488,26",0,0,0,"75488,26"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$938.128,70",0,0,0,"938128,7"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$53.110,22",0,0,0,"53110,22"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$57.792,30",0,0,0,"57792,3"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$70.462,57",0,0,0,"70462,57"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$1.782,50",0,0,0,"1782,5"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$1.853,14",0,0,0,"1853,14"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 49.673,78",0,0,0,"49673,78"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$148,41",0,0,0,"148,41"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$30.574,72",0,0,0,"30574,72"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 388.818,72",0,0,0,"388818,72"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 503.844,44",0,0,0,"503844,44"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$5.602,57",0,0,0,"5602,57"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$12.653,94",0,0,0,"12653,94"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$66.153,08",0,0,0,"66153,08"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$57.698,85",0,0,0,"57698,85"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$121.733,70",0,0,0,"121733,7"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$77.836,00",0,0,0,77836
N,2025-fev,RODOVIARIO,INTEC,0,"R$1.457,45",0,0,0,0,"1457,45"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$197.014,70",0,0,0,"197014,7"
N,2025-fev,AEREO,INTEC,61423,0,0,0,0,0,61423
N,2025-mai,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 18.430,68",0,0,"18430,68"
N,2025-fev,RODOVIARIO,INTEC,"142171,22",0,0,0,0,0,"142171,22"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 5.932,36",0,0,0,"5932,36"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 315.874,17",0,0,0,"315874,17"
N,2025-fev,RODOVIARIO,FARMA,0,"R$ 7.291,01",0,0,0,0,"7291,01"
N,2025-fev,RODOVIARIO,FARMA,"59480,61",0,0,0,0,0,"59480,61"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 551.471,50",0,0,0,"551471,5"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$137.110,10",0,0,0,"137110,1"
N,2025-fev,RODOVIARIO,INTEC,"320826,36",0,0,0,0,0,"320826,36"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 583.245,80",0,0,0,"583245,8"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 87.526,73",0,0,0,"87526,73"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$77.896,45",0,0,0,"77896,45"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$35.709,47",0,0,0,"35709,47"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$72.907,59",0,0,0,"72907,59"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$546.611,30",0,0,0,"546611,3"
N,2025-mai,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 197.399,84",0,0,"197399,84"
N,2025-mai,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$6.815,00",0,0,6815
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$383.112,00",0,0,0,383112
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$ 569.190,34",0,0,0,"569190,34"
N,2025-fev,RODOVIARIO,INTEC,0,"R$ 7.207,54",0,0,0,0,"7207,54"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$228.514,50",0,0,0,"228514,5"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$24.023,48",0,0,0,"24023,48"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$50.315,39",0,0,0,"50315,39"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$351.992,80",0,0,0,"351992,8"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$286.601,40",0,0,0,"286601,4"
N,2025-mai,ARMAZENAGEM,FARMA,0,0,"R$131.878,30",0,0,0,"131878,3"
N,2025-mai,AEREO,INTEC,"63670,42",0,0,0,0,0,"63670,42"
N,2025-mai,AEREO,FARMA,"105619,07",0,0,0,0,0,"105619,07"
N,2025-jan,AEREO,INTEC,"12490,26",0,0,0,0,0,"12490,26"
N,2025-mai,AEREO,FARMA,"18743,44",0,0,0,0,0,"18743,44"
N,2025-mai,AEREO,FARMA,"3977,63",0,0,0,0,0,"3977,63"
N,2025-mai,AEREO,INTEC,"197,97",0,0,0,0,0,"197,97"
N,2025-mai,AEREO,INTEC,"901,4",0,0,0,0,0,"901,4"
N,2025-mai,AEREO,INTEC,"249116,24",0,0,0,0,0,"249116,24"
N,2025-mai,AEREO,FARMA,"2887,85",0,0,0,0,0,"2887,85"
S,2025-mai,AEREO,INTEC,"196505,62",0,0,0,0,0,"196505,62"
S,2025-mai,AEREO,INTEC,"85650,04",0,0,0,0,0,"85650,04"
S,2025-mai,AEREO,INTEC,24,0,0,0,0,0,24
S,2025-mai,AEREO,INTEC,"590314,01",0,0,0,0,0,"590314,01"
N,2025-mai,AEREO,INTEC,"126914,97",0,0,0,0,0,"126914,97"
N,2025-mai,AEREO,FARMA,"52505,97",0,0,0,0,0,"52505,97"
N,2025-mai,AEREO,FARMA,"216261,71",0,0,0,0,0,"216261,71"
N,2025-mai,AEREO,FARMA,"2491,51",0,0,0,0,0,"2491,51"
N,2025-jan,AEREO,INTEC,"1082,63",0,0,0,0,0,"1082,63"
N,2025-mai,AEREO,FARMA,"82928,23",0,0,0,0,0,"82928,23"
N,2025-mai,AEREO,INTEC,"14115,56",0,0,0,0,0,"14115,56"
N,2025-mai,AEREO,FARMA,"172744,35",0,0,0,0,0,"172744,35"
N,2025-mai,AEREO,INTEC,"28248,25",0,0,0,0,0,"28248,25"
N,2025-mai,AEREO,FARMA,"34555,94",0,0,0,0,0,"34555,94"
N,2025-mai,AEREO,INTEC,"10158,07",0,0,0,0,0,"10158,07"
N,2025-mai,AEREO,FARMA,"13763,53",0,0,0,0,0,"13763,53"
N,2025-mai,AEREO,FARMA,"48273,53",0,0,0,0,0,"48273,53"
N,2025-jan,AEREO,FARMA,"9498,3",0,0,0,0,0,"9498,3"
N,2025-mai,AEREO,FARMA,"39397,3",0,0,0,0,0,"39397,3"
N,2025-mai,AEREO,FARMA,"354,72",0,0,0,0,0,"354,72"
N,2025-mai,AEREO,INTEC,"28197,36",0,0,0,0,0,"28197,36"
N,2025-mai,AEREO,FARMA,"7834,1",0,0,0,0,0,"7834,1"
N,2025-mai,AEREO,FARMA,"324485,47",0,0,0,0,0,"324485,47"
N,2025-mai,RODOVIARIO,INTEC,"759027,4",0,0,0,0,0,"759027,4"
N,2025-mai,RODOVIARIO,FARMA,"18467,62",0,0,0,0,0,"18467,62"
N,2025-mai,RODOVIARIO,FARMA,"102539,5",0,0,0,0,0,"102539,5"
N,2025-mai,RODOVIARIO,INTEC,0,"R$8.750,00",0,0,0,0,8750
N,2025-mai,RODOVIARIO,INTEC,"54831,01",0,0,0,0,0,"54831,01"
N,2025-mai,RODOVIARIO,INTEC,"15783,28",0,0,0,0,0,"15783,28"
N,2025-mai,RODOVIARIO,INTEC,"532227,91",0,0,0,0,0,"532227,91"
N,2025-mai,RODOVIARIO,INTEC,0,"R$ 66.088,29",0,0,0,0,"66088,29"
N,2025-mai,RODOVIARIO,INTEC,"55107,63",0,0,0,0,0,"55107,63"
N,2025-mai,RODOVIARIO,FARMA,"372254,48",0,0,0,0,0,"372254,48"
N,2025-mai,RODOVIARIO,INTEC,"4799,08",0,0,0,0,0,"4799,08"
N,2025-mai,RODOVIARIO,INTEC,"1987,66",0,0,0,0,0,"1987,66"
N,2025-mai,RODOVIARIO,INTEC,"214,76",0,0,0,0,0,"214,76"
N,2025-jan,RODOVIARIO,INTEC,"5048,59",0,0,0,0,0,"5048,59"
N,2025-mai,RODOVIARIO,FARMA,"228803,76",0,0,0,0,0,"228803,76"
N,2025-mai,RODOVIARIO,INTEC,"2402,98",0,0,0,0,0,"2402,98"
N,2025-mai,RODOVIARIO,INTEC,"2073557,5",0,0,0,0,0,"2073557,54"
N,2025-mai,RODOVIARIO,INTEC,"226,48",0,0,0,0,0,"226,48"
N,2025-mai,RODOVIARIO,FARMA,"209,47",0,0,0,0,0,"209,47"
N,2025-mai,RODOVIARIO,FARMA,"17933,58",0,0,0,0,0,"17933,58"
N,2025-mai,RODOVIARIO,INTEC,"2905,81",0,0,0,0,0,"2905,81"
N,2025-mai,RODOVIARIO,FARMA,0,"R$ 2.703,77",0,0,0,0,"2703,77"
N,2025-mai,RODOVIARIO,FARMA,"960078,5",0,0,0,0,0,"960078,5"
N,2025-fev,AEREO,FARMA,"1120,86",0,0,0,0,0,"1120,86"
N,2025-mai,RODOVIARIO,INTEC,"311,31",0,0,0,0,0,"311,31"
N,2025-mai,RODOVIARIO,INTEC,"66933,38",0,0,0,0,0,"66933,38"
N,2025-mai,RODOVIARIO,FARMA,"72734,65",0,0,0,0,0,"72734,65"
